the_geom,district_agency,districts,shape_leng,shape_area,province_territory,status,objectid,cartodb_id,created_at,updated_at
0106000020E61000000100000001030000000100000017000000888DFFFF73DC5140F8A10060C69E4040906200000DDA51409831FFBFCE984040DCD0FF5F0EDE51405853008098864040B0B70060A9DB514070D1FE1F83804040A40500005ED45140203F004023824040A06B006097CA5140102DFEDFE77A4040D866FFFF0EC7514090FAFF1FAF674040844DCF7D00C05140F0E43EB324684040D0DED0CD1CBD5140D817E38D826F404078BC709097BA514070CFBD39C381404030AB57B6D6B55140C7BA7851668340406454E88AE8B251408814A8EB488C40404C0A00A035B85140A83700804B9740408466523E06B05140F0C73780CD9B4040ACCE80DAE1B1514088805DCF49AB4040D47AEA478AB85140C80DCD5279A74040B4655D0EEAB95140F8AA46C35AAD404018291857A0C25140009B963C55AE4040F81D4A9FFEC35140286C29338FB240400B5566ABDFC65140A741788A1AAF4040286A557C0AD4514020FC4E7FF6AB4040C0A21B25AFDC514080C96A9335A64040888DFFFF73DC5140F8A10060C69E4040,Karak,Karak,2.843576,0.255925,Khyber Pakhtunkhwa,District,75,73,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E6100000010000000103000000010000001B0000008F0E3D9D4AD95140685CC49862D3404044B0871187E65140084C83DF3DCD4040E0A9FF7FAAE651406009000049C5404048E0EB3253F55140F78270D306CE404040B77ED0E0F15140F0DFABF50DD74040E0F3FFBF0BF45140C8FDFEFF59D940409818601F9DFC514048BE5C72DCDD40407031F7B7A3005240F88DCF7379DB4040CCB5FFBFE4FD5140307A0000AFC440405C3A004045F55140081F01C05EB4404094B6FFDF14EF51407F160120C7AE4040F82C004020ED5140201501E077A44040446BFFFFBAF0514048510080BD974040E097FF9FFBED5140C01F0080A8874040CCAFFFDFC8E85140A8E6FF5FF18A404003B6002095E3514008BAFF7F199D4040888DFFFF73DC5140F8A10060C69E4040C0A21B25AFDC514080C96A9335A64040286A557C0AD4514020FC4E7FF6AB40400B5566ABDFC65140A741788A1AAF4040F81D4A9FFEC35140286C29338FB24040DF21840794C95140E06E0ECE19C14040488262CA54C851402839C8A663CC404020F1CD73DEC75140C08FA4F255DE4040E073004094CD51409070FEBF6FDC4040581E002031D55140684EFFDF1BD040408F0E3D9D4AD95140685CC49862D34040,Kohat,Kohat,4.332318,0.289535,Khyber Pakhtunkhwa,District,76,74,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E6100000010000000103000000010000002A00000084DB30C6386252401F814643D3C64140B44C8AFC0963524058A42640CAC6414007CFAC056573524018B00FF563C041406CBE08FE226D5240E077208DCDB341406796657DEC6C52404885F8FF85B241409018923BC16E524020E44C8B1F9C41407C30B67FFD715240A8505338CA9E414004706C586C7D5240181CB68F48974140CB060292667A524018128B50998C41407C0961BC2A76524070C9682D0B8B4140D0D55BAC4E74524010EBB36073804140E4E692097E6D52404890DD7C82834140E87F8531666A5240C0561D228D7D4140D0902CE9FF63524018F60CE8687D4140808F4007555F524060930456B4724140BCE7735283595240B8433C48A076414013E8A14E1647524048760AB5C57641401C94B7E64B4352408F9AE7E7D07B4140A4404739DA385240A73FBDF019754140400270F3B1385240482A64A03575414098017D173238524030A23C7E927541408077E188F9395240284F1114407C4140A430C419D9335240084505E85D7F4140B38F1F49F4325240D0E48ADD248E414040AAF2F8422E5240B8BF8672549441409CDFD1A7002C5240F89E350A859841408864A5C70C2C524040EA5FA3AF98414094492E050130524027C082CC51A14140CC74E0954F32524097C6CE5034B04140E853D31F912E5240886B056266B34140F055A9586E2E5240C82D128567B341404C2D1FA5242E5240B8591E2271B541402038044B2B2E5240F8BA796098B541402817C0002D345240789D677E0DCA4140E882F83436335240A041B6AB5AD641401CA2A9B0562D5240D0DD321A8AE1414097552771E02E5240E836ED2678EA4140382119FBE8335240A024763BB9ED414014A89981F547524018F26C9B39EB414060DFA23A8047524010BA077C81DE4140D83ED7BBEE525240B8BBBF74C2CD414084DB30C6386252401F814643D3C64140,Kohistan,Kohistan,4.834159,0.747198,Khyber Pakhtunkhwa,District,77,75,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E61000000100000001030000000100000013000000D0DED0CD1CBD5140D817E38D826F4040844DCF7D00C05140F0E43EB324684040D866FFFF0EC7514090FAFF1FAF674040B488FFDF7DCA5140402DFF9FAE4C404020458279D8CE5140F812978E8A414040245F850D33CB5140D0A67499EB38404004EA29EE83BD51407801C7E0A32D40401CAAA9E210AB514050A4877A23234040F800645889AD514038E0AFDEC02C4040D0BED0E23BA651400025807BAF374040145DC1BFB1A65140E03713CED03C4040D8BC2E37FF9F5140B86798E0144D4040E48AFF3F9B99514038A9FFFF485D404010B1E7D937A1514050A7E638566140406C3B79DA45A251406006919C396740403CCC9ECCDCAB514047543928D66B40409C63DA59EAAE5140980D016BFB654040CC65F2D3F1B75140C84AA83671704040D0DED0CD1CBD5140D817E38D826F4040,Lakki Marwat,Lakki Marwat,2.932319,0.302895,Khyber Pakhtunkhwa,District,78,76,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E61000000100000001030000000100000015000000DC4803E62F08524010C2ACEBF46E4140886FB018FC0A524018F7F6BA736A41405465627D020B52403FE5EB0E6C6A414084234A5C570C5240805D3375A46641407C911162590C5240F82533CD93664140FC916C38FC0B5240C0595C590E65414054DCE38DF70B5240AF155694F1644140A4F95126F605524050D0CA23B35541406438AE30B60052408080A0F78D4F41403C0420166AF5514040BAF58B844E4140DCC6203DA5F05140983D0A4CF85341409C38C01BCCF051408881ECE7B56441400473FEB731E7514050347320A9694140903CCE19A9E05140D8C3082D157E414020C283527EE3514030240FE3C7834140A8DCDA7D71EE5140005548E5808341405CAE49C38DF45140203E9768D3884140C067CF1B4BFB51403F47C0BC5F7E4140A8B047EBC5FA5140DF01359C5F764140B85224FA52045240D0780B1FB06A4140DC4803E62F08524010C2ACEBF46E4140,Lower Dir,Lower Dir,2.100559,0.15815,Khyber Pakhtunkhwa,District,79,77,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E610000001000000010300000001000000120000005C17159BA508524030C8CCD704554140BCE0445B97085240E87F8D8BD1544140CF126158C509524058BF1926534941409455A969DC0D5240B89DD590B0484140544EAC8CFB0C5240F835751CB0414140447AAF4FC705524088FBF1F7193F41408CEE8C882901524080EC98B0C44341409C392BE8F6FC5140F03CBBDB2E384140ACC1D1AE45F55140E0D465BBA32E414030AB733C66F05140988E456C3E3A4140A090565432ED51401F15BFD32B3941404CF5B54D13E9514030EF60E8A6444140C83700E072EB5140702EFF7F384F4140DCC6203DA5F05140983D0A4CF85341403C0420166AF5514040BAF58B844E41406438AE30B60052408080A0F78D4F4140A4F95126F605524050D0CA23B35541405C17159BA508524030C8CCD704554140,Malakand,Malakand,1.842116,0.088939,Khyber Pakhtunkhwa,District,80,78,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E6100000010000000103000000010000000D000000A0A74AC66979524060ACFE41FC3240409C0107B44D6B5240686E5BF0812B4040D42BA849E8605240384A16720622404074F3BBF8DF5B5240C8BB1A0FB11740406B0FB3B8B653524098B17E23A10F40402CDA3E2CE44D524000CBBA9FD6214040DFB2B151174A5240F039D6017D1E4040A000BE7DD54452409F69EEDB253A4040F0EBF70919495240A0D685BDA03A404024737AA3734C5240C06998C88A494040748C26DE805F5240682FD0E4C8554040645D7417C765524088A2ADD1AC5F4040A0A74AC66979524060ACFE41FC324040,Mandi Bahauddin,Mandi Bahauddin,2.680468,0.262889,Punjab,District,110,108,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E6100000010000000103000000010000002100000013A8D6196B8752403864116CC08F41402C48D0FEBA855240186019BE14834140508944C6207F52400084BEFD6D6F414014CA5544A870524010B62002546641403092447E4F6A5240A88A6A7E925741400486D4AD3F695240281CF83416494140EC0065FA3965524038871C083C4B41401CBC3304565C524088ABC6F709474140B023AB697B59524070EB8845E12F4140940BF6108D4C524030474B6F2A1E41406C1F9C715D3F5240F0734EDCEE1A4140E8B289482A375240C865AE932C25414014AD48E406375240D00401F140254140C4A9383E83365240301C691B992641400374DED27F36524018900007C4264140F4F5A2EECF34524018CACB5F272E41400C0061A0B8345240488A9A77542E4140349005278334524060381944ED2E4140601DFA1B1A3C5240B0E27F815148414064AE2841AE45524028E14A6790484140105B37BE134752401F6656FF635241409CA5DF80134E5240E87F78CC9F5E4140E0B6D49E5D5452404806251425544140AF19DA1FAC5852408898AE801A654140808F4007555F524060930456B4724140D0902CE9FF63524018F60CE8687D4140E87F8531666A5240C0561D228D7D4140E4E692097E6D52404890DD7C82834140D0D55BAC4E74524010EBB360738041407C0961BC2A76524070C9682D0B8B4140CB060292667A524018128B50998C414004706C586C7D5240181CB68F4897414013A8D6196B8752403864116CC08F4140,Mansehra,Mansehra,4.441027,0.396497,Khyber Pakhtunkhwa,District,81,79,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E6100000010000000103000000010000001F00000098017D173238524030A23C7E927541407FDE58FBD83F52400FA8E8DE866C41400870C20F17385240782E7FEEF2614140FC584F50F5335240A8FB893CE15E41401407406F47325240883EB143AA44414028846CAFB42E524060CFD4A8C244414048857822A52C52404059702A6A4F414078409CA89B2C524068C3137E8E4F41402742551B4029524088F9A6C2CC524140844318463329524000F24C31CA524140CC63180296255240F08510A08C514140508D38F37025524008684D956C51414080E70883E7215240D049432AFA594140FCC60A80F8215240F82061864C5A414010E644B41A25524050CE3DE027664140A08B396428255240688E41ED6766414058998443D2255240285764459B73414070E4F483BE25524078568542EA734140187FF410A3255240E02E4F863B7641400092EAB8A5255240F8CD6B52A9764140B88D37CEE32452409868DC2E8C7E41402874C8B4E9245240007F3752AC7E4140401516D9F2245240805DAAA157814140DBB1CFA80A255240475A4DA67981414040051D1BEC27524018CD9750BC874140A8531F62F027524080D8CF95CC87414040AAF2F8422E5240B8BF867254944140B38F1F49F4325240D0E48ADD248E4140A430C419D9335240084505E85D7F41408077E188F9395240284F1114407C414098017D173238524030A23C7E92754140,Shangla,Shangla,2.266357,0.136431,Khyber Pakhtunkhwa,District,85,83,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E61000000100000001030000000100000021000000805820F0FE1E5240284D980C442C41405CD8321CFE1E52403887D09B242C4140A0B03D8F1A1E524038B5E3710629414068211C05031E5240C798E962F7284140A4AB75F11D1C5240B0BA44598E1F414038156BAA091C52406079DA21711F414030939453911A524078BEE962D617414060659F6D9A225240589B24C94A134140888815BDA9245240F06D98BE131B414034EB73427A245240E82D9F754B1B414034AB7E8BDE2B524080F7F6897B2641407C4735D3F62B5240B07A04C078264140BC3FB0053F2D5240E8C9E41589264140A3FCDACF482D52405802564984264140C42D8B4FED2F5240688B3DE1C92541400007EB39E92F5240F819A51743254140FB72BDC117305240D04951F146124140536FFD1015305240B8DCDDF88D114140B44AE437BE2C5240A86D35A7CB0A4140CCD39B26A52C5240982BA1436E0A4140ECDF0447972B524088D32D48D60741408438C69A302B524020CCDC9F27074140ECC2EE28AA2752409783E71C4501414020188FD096275240C0255AB532014140D7816BBD25235240000273D935FF4040736CFF9F561F524008CB00802F004140247E207E020F5240D06D19BB44F34040085556FE5A0D5240B0A38FC857FD404008B0E29AC90F5240805733431C0B4140A8FE9051CB0C524040FD47E3A30B414078301FE5270D524080331F1E501A414064744E7CA31B5240E8D6E35CB6304140805820F0FE1E5240284D980C442C4140,Swabi,Swabi,2.406221,0.144698,Khyber Pakhtunkhwa,District,86,84,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E6100000010000000103000000010000000E0000005F54BD1B8F735240C031E29C04FC3F40EBDA2C663E6C52401002D47270E43F40E408E43F0D5F5240100C0F9D59D43F40E8093753AF525240CFB36014EBC33F40744A483DB84E5240B0CC75EA7AC93F40A71FF520AF4A52406032CD1C2CE43F40EC6FFE61904E524008836EADBA0340406B0FB3B8B653524098B17E23A10F404074F3BBF8DF5B5240C8BB1A0FB1174040D42BA849E8605240384A1672062240409C0107B44D6B5240686E5BF0812B404064AE3ED9866E5240E8C8C5B1D21A4040FF33E3F065735240201CF7EABD1140405F54BD1B8F735240C031E29C04FC3F40,Hafizabad,Hafizabad,2.187459,0.217407,Punjab,District,101,99,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E6100000010000000103000000010000004800000097552771E02E5240E836ED2678EA41401CA2A9B0562D5240D0DD321A8AE14140E882F83436335240A041B6AB5AD641402817C0002D345240789D677E0DCA41402038044B2B2E5240F8BA796098B541404C2D1FA5242E5240B8591E2271B54140F055A9586E2E5240C82D128567B34140E853D31F912E5240886B056266B34140CC74E0954F32524097C6CE5034B0414094492E050130524027C082CC51A141408864A5C70C2C524040EA5FA3AF9841409CDFD1A7002C5240F89E350A8598414040AAF2F8422E5240B8BF867254944140A8531F62F027524080D8CF95CC87414040051D1BEC27524018CD9750BC874140DBB1CFA80A255240475A4DA679814140401516D9F2245240805DAAA1578141402874C8B4E9245240007F3752AC7E4140B88D37CEE32452409868DC2E8C7E41400092EAB8A5255240F8CD6B52A9764140187FF410A3255240E02E4F863B76414070E4F483BE25524078568542EA73414058998443D2255240285764459B734140A08B396428255240688E41ED6766414010E644B41A25524050CE3DE027664140FCC60A80F8215240F82061864C5A41402481373DF8215240484468424B5A4140DC62E5E8F1215240189F85A7575A41401CA8F7D1A921524068D3DD16655A4140FFA1D5DD3C2152402081D1915C5A4140C73A8442042052405071426A135B41408B13F1332E1E524018A1FE6453564140509A87BF261B524050D126F73B584140643E673F52165240D8F82895B74F41409455A969DC0D5240B89DD590B0484140CF126158C509524058BF192653494140BCE0445B97085240E87F8D8BD15441405C17159BA508524030C8CCD704554140A4F95126F605524050D0CA23B355414054DCE38DF70B5240AF155694F1644140FC916C38FC0B5240C0595C590E6541407C911162590C5240F82533CD9366414084234A5C570C5240805D3375A46641405465627D020B52403FE5EB0E6C6A4140886FB018FC0A524018F7F6BA736A4140DC4803E62F08524010C2ACEBF46E4140E432EB75AF095240582ED71F79734140E01754D8D4095240876D76B4977341401C50F407930B5240B8DB156A2B804140D40BB6339C0B5240C0D04FA8418041401056E61B7F0D5240F8ACDD51DB844140241797D5860D524058B71332E8844140903028A12A0C5240384FFE60CD8D414004FB732D071152400051D7AEAD9341409414B82416115240C88B9770CE9341408899E0A446125240A80E8CF1F9964140D0F4301D5012524040086751FE964140444AB5DC79145240D83AB3619F9B4140D84E442F601452406095CD4EA59B414044B3C6470F12524077E45C1177A141405CF26CEC0F1752409F2DFB408AAC4140F7E37CD61217524028FCBED198AC414053DD3A678F175240605C2B452EAF4140E0490CC693175240000324B252AF41409804C6C1A917524050CB063B01C04140945377014D0D5240807B563FBCCF4140ACBB7F47A812524070CA0329F6E1414018C41EAA26175240D88865CA4AE141400F922219ED2052404F885B530CF34140241163F910215240774945F6CEF241404074983C7F245240E0E0E2F49EEC414097552771E02E5240E836ED2678EA4140,Swat,Swat,4.617585,0.529658,Khyber Pakhtunkhwa,District,87,85,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E6100000010000000103000000010000000F000000145DC1BFB1A65140E03713CED03C4040D0BED0E23BA651400025807BAF374040F800645889AD514038E0AFDEC02C40401CAAA9E210AB514050A4877A23234040AC0424EDD5A55140B0A840A8711D404004114ECD89A45140802965EB4D1140405CBB48F167995140601E0D2AC90940406CFBEB344F915140B0B197242E0B40408FD2E305B68B5140D814BA11D2004040CC6CFF9FF587514068C7FF3F1F0340404BD230072986514008893585AB1B4040F4030080818D514030D2FFDF662840405CFCFFDF4E935140B02401E0982640404882FF7FEB9E5140C8A9FF9FE2414040145DC1BFB1A65140E03713CED03C4040,Tank,Tank,2.056924,0.160773,Khyber Pakhtunkhwa,District,88,86,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E6100000010000000103000000010000000C0000000870C20F17385240782E7FEEF2614140805A6B51F0395240A048AF8B3E4C4140601DFA1B1A3C5240B0E27F8151484140349005278334524060381944ED2E414078940E70722F52405F04D10D8D2D4140688CF2D1692F5240D85D526FB82D414094684772EF2D5240886630E8A33A4140C0E9AC92002E524068454C51C93A414028846CAFB42E524060CFD4A8C24441401407406F47325240883EB143AA444140FC584F50F5335240A8FB893CE15E41400870C20F17385240782E7FEEF2614140,Tor Ghar,Tor Ghar,1.325066,0.04463,Khyber Pakhtunkhwa,District,89,87,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E6100000010000000103000000010000001B0000008C78930CC5295240B705F8C7224C404040439A62402A52409837FD3F45364040EF65DA220116524098A7C280781D40403C38AB0DE7145240907530B8D807404038A2AED238115240D06518F3EDF83F40AC61132C8A0D52406FCA6BD55AC23F40101BDA2F52095240DFBAD4ECFCBF3F40DCB9F05E4AFF5140C030BA100B883F40F026559C47F05140CF941AD429B23F4058A17CC2C9ED514020140F17F1CF3F403FC282DAECE75140B042654BCFD93F40007708953CF1514058FB180E03064040B874FC02D8F15140A07E4932C011404008E983CC9DEE5140C08F070672194040A337817270EE51403FA5B60217234040044B99BB06F65140A8F8B1FFFF334040A48F94FB58F25140880D00B8D53A4040C8EFC32769F851401072F99C994540405CF40523D7FC514040F62F5356444040B8CCEEAB1EFF514008FF8E7D4E4A4040D067B382B1075240E8C780B12351404030F2415A870A524060BC8395095A404020731FA1D1155240FF86EA98ED584040A8CFA4E0971A52407868199BCF4E404064A84CBF821E5240286DBEED1655404050F1740E4D2452405827244DBC5440408C78930CC5295240B705F8C7224C4040,Khushab,Khushab,4.260851,0.631147,Punjab,District,106,104,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E61000000100000001030000000100000029000000ACBB7F47A812524070CA0329F6E14140945377014D0D5240807B563FBCCF41409804C6C1A917524050CB063B01C04140E0490CC693175240000324B252AF414053DD3A678F175240605C2B452EAF4140F7E37CD61217524028FCBED198AC41405CF26CEC0F1752409F2DFB408AAC414044B3C6470F12524077E45C1177A14140D84E442F601452406095CD4EA59B4140444AB5DC79145240D83AB3619F9B4140D0F4301D5012524040086751FE9641408899E0A446125240A80E8CF1F99641409414B82416115240C88B9770CE93414004FB732D071152400051D7AEAD934140903028A12A0C5240384FFE60CD8D4140241797D5860D524058B71332E88441401056E61B7F0D5240F8ACDD51DB844140D40BB6339C0B5240C0D04FA8418041401C50F407930B5240B8DB156A2B804140E01754D8D4095240876D76B497734140E432EB75AF095240582ED71F79734140DC4803E62F08524010C2ACEBF46E4140B85224FA52045240D0780B1FB06A4140A8B047EBC5FA5140DF01359C5F764140C067CF1B4BFB51403F47C0BC5F7E41405CAE49C38DF45140203E9768D3884140A8DCDA7D71EE5140005548E58083414020C283527EE3514030240FE3C78341401CEB1EA4ECE15140B076A1B542894140AC33D13E17EB5140C8301FF2929B4140F0281646FEEF5140485505E7CE9F414078365FF9D0F3514040D2CF0E74AE4140A8CE541433F75140B07FEA4348AE414050EEF0E135F75140E8438FA467AE4140681DE253B2FA51403F5EF12192C44140681DE253B2FA514040AD0D80BEC44140D4C26FD9ACFC514067CB9B20CFC94140C38138BCBDFC514048E6EB5EFFC94140F4499448DF065240603461E3E0D741400C55122BE007524018D0FA9992E44140ACBB7F47A812524070CA0329F6E14140,Upper Dir,Upper Dir,3.608329,0.369738,Khyber Pakhtunkhwa,District,90,88,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E61000000100000001030000000100000025000000D7816BBD25235240000273D935FF4040800500C0D6265240787AFFFFF5F940402849FF5F5A275240E05701C0A0F94040947E00A039295240888400E0C2ED40400076FF7F313152408819FFDF89F9404050FDFF5F6A31524068E2FFFF5AF9404028D2FF1F91335240903FFFDF4EF1404014240000C43352401862FFDFC1F14040846C546948345240F07445F1B1F14040C0B700A04B355240F81F01C092F14040985500605C35524088D4FF5F81F04040BFAEFF9F4935524078A2FEBFFDEF404068A1A8029A345240085A41631FEA4040A7192E1AE82F5240B0DC2359B8EE404010228DB6D52B52402029906A73E74040C0740EB18D2F5240400FE9ED76D14040206505E1EE3A52402718190343BE404084189A4B8E3152404861A2CDA5B840406808F9026E2A5240186E98A922A3404074A267A5B8285240B0FBE1D15798404080EDFE8B84225240D0B101D7349B4040044D0F92221E5240B82D7B1153924040BB6FA9F1EF0552403F86205DC48F404020094351BDFD514098FC905F5E8C404004B0E4B577F35140189B90859F804040E097FF9FFBED5140C01F0080A8874040446BFFFFBAF0514048510080BD974040F82C004020ED5140201501E077A4404094B6FFDF14EF51407F160120C7AE40405C3A004045F55140081F01C05EB44040CCB5FFBFE4FD5140307A0000AFC440407031F7B7A3005240F88DCF7379DB4040C04A00E026065240385F016086E440400C4900C0FE0E5240680C00C0A5E44040247E207E020F5240D06D19BB44F34040736CFF9F561F524008CB00802F004140D7816BBD25235240000273D935FF4040,Attock,Attock,5.198711,0.670373,Punjab,District,91,89,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E610000001000000010300000001000000230000009CB4B20CCF1B5240A0F081CFA4A93F4034049CA7601D5240FF990B9B5D8A3F40287C29FE352D524061281A76715D3F407CFFA113F333524000E7EE6F1B603F40587437E882335240A00E162CF1543F400431F122AA2B5240302883E1D33C3F405843467CD11F5240107DC28141393F40C438B9E0F21E52408009D4752C203F4057290BFC4E18524030AAE956B2053F409CC76797AA1652405FCB6359ACF23E4088431E4AA90F5240018FEC8316D93E40AC501D6CD1155240C0C56B00C6CB3E40105D7E10A6155240B003F311D2B63E4020550BCD8B0E524080EA27D478B73E406818225B610352400FFB4C83F6B73E40587F82F282FF5140E021C5C92AAB3E40D0FF772A0DF851406F430ABF92AE3E409405792A82EE5140D0F6EE3105943E40287BD85AF6E951402005A852C79E3E40D4FF489DB1EA514000048724B5AE3E40989E77E413F251407FF23081B5CA3E40C0CBD498B3F45140B0151598F0ED3E40F41F0BB3ACF1514010A9A46E26F83E4038A5D4372FF45140F0CC0EF0F60D3F4058D762A2E9F0514010C5C0DC3C283F408802C120C8F75140B06A0EB883433F40C496336769FF51403FE01655CB403F40B319B399870152405F5169EFC8543F40DCB9F05E4AFF5140C030BA100B883F40101BDA2F52095240DFBAD4ECFCBF3F40AC61132C8A0D52406FCA6BD55AC23F403C8E36B7F01652400FB5EB3D9EB63F40BC76BF64870F52401F7B4B993F983F409479BAE785105240209965E9D8903F409CB4B20CCF1B5240A0F081CFA4A93F40,Jhang,Jhang,5.240132,0.600341,Punjab,District,102,100,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E610000001000000010300000001000000260000000029872E277B5240FF9B496F61543E4028ADFEC4C67D524050F3F74CF9303E40E8A8833D73735240B053DE3AE2113E40CC6BA37D016552401161C00D97023E40446D3C9D60595240C0C2491763F03D403C3CC07F96515240EF276C6B608E3D40FCA7E6C02E465240CFD71E5460413D4064392A055E405240501FBB5922283D4033BC375F713C524030E1F796BA083D4094A09C7CBB2E5240403C23573BF33C40A4A64A355C1F5240A063F7AA7BD03C40A032C2B2491B5240009A0CF385FC3C403B165B940C175240B1745898BD163D40CCD2469EA2115240902C36F045183D4068EEBE01E0115240308C2E3339383D40649ECC05C51D524051FFF654E7333D40C88F123B3C275240E0E26F74D73D3D401CD422CCC22B5240BF91D1098F343D40C0846487AA28524050454F248A683D409C9DE2F57B2E5240EF4E65784C773D4048E288060B2E524030ECAED0CE8F3D4078C422B32D295240A055A0522EAF3D400F1CCD6F66245240303F490C5ABB3D40C8984D57002452402F3E874304CF3D4058DD345CE2315240E06E22AC6EFA3D40736CC280B736524080A9454020F33D409CF0E4C9BF385240C01B41B4D7FE3D404090CFA3243E52408FA72D978FF63D407B5F0B603C4152400019C97DAC093E40388D3ECC56455240E06F6FBF3D063E40F4BA979F604A524020B76331F3133E405CA364D48456524030F587DCCF1A3E4014A1723E635C5240218283A05B283E401890AC8FAC5D524080C9A55A0D393E40F8757C3608685240A07E2C8937473E40BCEA67B6D66E5240B0B40E8541443E4040B05F9589715240BF9136EAFC503E400029872E277B5240FF9B496F61543E40,Bahawalnagar,Bahawalnagar,7.205736,0.798843,Punjab,District,92,90,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E6100000010000000103000000010000002D000000C8984D57002452402F3E874304CF3D400F1CCD6F66245240303F490C5ABB3D4078C422B32D295240A055A0522EAF3D4048E288060B2E524030ECAED0CE8F3D409C9DE2F57B2E5240EF4E65784C773D40C0846487AA28524050454F248A683D401CD422CCC22B5240BF91D1098F343D40C88F123B3C275240E0E26F74D73D3D40649ECC05C51D524051FFF654E7333D4068EEBE01E0115240308C2E3339383D40CCD2469EA2115240902C36F045183D403B165B940C175240B1745898BD163D40A032C2B2491B5240009A0CF385FC3C40A4A64A355C1F5240A063F7AA7BD03C40145D2DBE541A5240C01212D845C93C4034F9C7415313524010A2C15631AA3C4044D038A5CD0B524090774D36A65B3C405BB9335A7DFF51403FE4CF691C343C401F5D458406FB514060214CF32C1D3C409000019A92F9514080813091D5F63B40CFA6044531EB51409F35B0B7B1E23B4018F24FBB8FD6514000759B8FB7DD3B40387EC76FC5C651402FDBB7780ACB3B40901BCC84CDC55140A050B01801E73B401CAB5034EDBD514000E22063D3493C40ECE9D408F7BC5140EFD773F3CB933C4028788D27FAC25140F0056DC197D13C404C0ADA3BB4C251400F58967760FE3C4078D80C6A98C55140C034BEB662113D40278E1C68EBBC51405F661FC8E11A3D4048C0102C8EBA5140E174DD3CC53D3D403CD69748DABB5140C0492454FE583D40E489302F65C2514090BA396FFE623D40D007A544E8C351403125217F59713D4064442A61C3CE5140A078ABA7DB7A3D40680777DDB0D65140F0086273586C3D400C0FCD5EA2DE51401069D100CF653D40E033C7BA4AE851407FE49FC1C7783D408825714065F45140E15FEBFFB9883D406F9C427AB0045240802916AA778E3D40D01F0CF9EE0552409F630FA80D9A3D40CC879FB6860A5240301A0732E29E3D40DC230DD1620D5240BFB7330463C23D40341D7EB550195240D0355C2405DD3D40C8984D57002452402F3E874304CF3D40,Bahawalpur,Bahawalpur,9.36768,2.215686,Punjab,District,93,91,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E610000001000000010300000001000000130000004FF85EAC562A5140E0966220FC253C40F4BEB46B862A5140C0697D5FBB253C409C8F6C86C32A5140507B30A464253C40709A74D0062B51400F9CDEC8FC243C40A44E3A427E3851403049901E2D153C40AF6F7D5C763B5140309D8E9B94163C4068A3DADC664051403FE1DD35D0153C409360D0EF23445140FFFE3F8A7D063C40F058F225E9365140D008CC8BD3E13B4028E74DDC2A345140E06517740FCC3B40A4FCDEC8242C5140605915F7C3C63B4064EA9D78961D5140F0A1822559AF3B409046E4C402165140400452B5FEBF3B4084EBD4EDAB0F51404F4B524496EC3B4004FDD06FEB1351404F90B3952BEE3B40C40279E0B4145140302146B3C71E3C4014272540A9195140F0A1FA24131D3C40CC2E226828225140C0B9B65AF7283C404FF85EAC562A5140E0966220FC253C40,Shikarpur,Shikarpur,2.311923,0.233996,Sindh,District,143,141,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
